[2026-09-11T12:43:21.329Z] GET https://partner.giloo.ist/en → pending (?ms, ?B)
[2026-09-11T12:48:00.646Z] GET file:///Users/ruru/giloo-intro/posters/blackbox.jpg → 200 (1ms, 751190B)
[2026-09-11T12:48:00.646Z] GET file:///Users/ruru/giloo-intro/giloo-belami-merch.png → 200 (1ms, 2515501B)
[2026-09-11T12:48:00.646Z] GET file:///Users/ruru/giloo-intro/giloo-creator-profile.png → 200 (1ms, 597915B)
[2026-09-11T12:48:00.646Z] GET file:///Users/ruru/giloo-intro/giloo-creator-film.png → 200 (2ms, 517391B)
[2026-09-11T12:48:00.646Z] GET file:///Users/ruru/giloo-intro/giloo-creator-support.png → 200 (2ms, 147227B)
[2026-09-11T12:48:00.646Z] GET file:///Users/ruru/giloo-intro/giloo-partner-hero.jpg → 200 (3ms, 252558B)
[2026-09-11T12:48:00.660Z] GET https://fonts.gstatic.com/s/newsreader/v26/cY9AfjOCX1hbuyalUrK4397yjIJFJpc.woff2 → 200 (1ms, -816B)
[2026-09-11T12:48:00.660Z] GET https://fonts.gstatic.com/s/ibmplexsans/v23/zYXzKVElMYYaJe8bpLHnCwDKr932-G7dytD-Dmu1syxeKYbSB4Zh.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:00.660Z] GET file:///Users/ruru/giloo-intro/giloo-logo-white.png → 200 (?ms, 5717B)
[2026-09-11T12:48:00.660Z] GET file:///Users/ruru/giloo-intro/giloo-logo.png → 200 (?ms, 13028B)
[2026-09-11T12:48:00.660Z] GET file:///Users/ruru/giloo-intro/giloo-taipei-litfilm.png → 200 (?ms, 3029199B)
[2026-09-11T12:48:00.660Z] GET file:///Users/ruru/giloo-intro/giloo-platform.png → 200 (?ms, 4001985B)
[2026-09-11T12:48:00.660Z] GET file:///Users/ruru/giloo-intro/giloo-nuit-blanche.jpg → 200 (1ms, 1970773B)
[2026-09-11T12:48:00.660Z] GET file:///Users/ruru/giloo-intro/giloo-paris.png → 200 (1ms, 2070547B)
[2026-09-11T12:48:00.660Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.119.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:00.660Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9i1OCEKIfVZ1w.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:00.678Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.118.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:00.678Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.117.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:00.678Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.116.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:00.678Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.112.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:00.678Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.115.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:00.678Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.113.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:00.678Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.111.woff2 → 200 (3ms, -815B)
[2026-09-11T12:48:00.678Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.114.woff2 → 200 (3ms, -815B)
[2026-09-11T12:48:00.679Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.104.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:00.679Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.109.woff2 → 200 (3ms, -815B)
[2026-09-11T12:48:00.679Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.69.woff2 → 200 (3ms, -813B)
[2026-09-11T12:48:00.679Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.108.woff2 → 200 (3ms, -815B)
[2026-09-11T12:48:03.286Z] GET file:///Users/ruru/giloo-intro/index.html → 200 (?ms, 64444B)
[2026-09-11T12:48:03.289Z] GET https://fonts.googleapis.com/css2?family=Newsreader:opsz,wght@6..72,300;6..72,400;6..72,500;6..72,600&family=IBM+Plex+Sans:wght@400;500;600;700&family=Noto+Sans+TC:wght@300;400;500&display=swap → 200 (2ms, -698B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/giloo-newsletter.png → 200 (?ms, 950923B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/giloo-notes2.png → 200 (1ms, 1218813B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/giloo-judicial.png → 200 (1ms, 1842630B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/giloo-festival-montage.png → 200 (1ms, 2305708B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/giloo-watchparty2.png → 200 (1ms, 1651973B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/posters/kinmen.jpg → 200 (1ms, 39604B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/posters/nineshots.jpg → 200 (1ms, 117566B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/posters/blackbox.jpg → 200 (1ms, 751190B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/giloo-belami-merch.png → 200 (1ms, 2515501B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/giloo-creator-profile.png → 200 (1ms, 597915B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/giloo-creator-film.png → 200 (1ms, 517391B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/giloo-creator-support.png → 200 (2ms, 147227B)
[2026-09-11T12:48:03.290Z] GET file:///Users/ruru/giloo-intro/giloo-partner-hero.jpg → 200 (2ms, 252558B)
[2026-09-11T12:48:03.301Z] GET https://fonts.gstatic.com/s/newsreader/v26/cY9AfjOCX1hbuyalUrK4397yjIJFJpc.woff2 → 200 (1ms, -816B)
[2026-09-11T12:48:03.301Z] GET https://fonts.gstatic.com/s/ibmplexsans/v23/zYXzKVElMYYaJe8bpLHnCwDKr932-G7dytD-Dmu1syxeKYbSB4Zh.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:03.301Z] GET file:///Users/ruru/giloo-intro/giloo-logo-white.png → 200 (1ms, 5717B)
[2026-09-11T12:48:03.301Z] GET file:///Users/ruru/giloo-intro/giloo-logo.png → 200 (1ms, 13028B)
[2026-09-11T12:48:03.301Z] GET file:///Users/ruru/giloo-intro/giloo-taipei-litfilm.png → 200 (1ms, 3029199B)
[2026-09-11T12:48:03.301Z] GET file:///Users/ruru/giloo-intro/giloo-platform.png → 200 (1ms, 4001985B)
[2026-09-11T12:48:03.301Z] GET file:///Users/ruru/giloo-intro/giloo-nuit-blanche.jpg → 200 (1ms, 1970773B)
[2026-09-11T12:48:03.301Z] GET file:///Users/ruru/giloo-intro/giloo-paris.png → 200 (1ms, 2070547B)
[2026-09-11T12:48:03.302Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.119.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:03.302Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9i1OCEKIfVZ1w.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.118.woff2 → 200 (?ms, -815B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.117.woff2 → 200 (?ms, -815B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.116.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.112.woff2 → 200 (?ms, -815B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.115.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.113.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.111.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.114.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.104.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.109.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.69.woff2 → 200 (1ms, -813B)
[2026-09-11T12:48:03.321Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.108.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:11.796Z] GET file:///Users/ruru/giloo-intro/index.html → 200 (1ms, 64444B)
[2026-09-11T12:48:11.804Z] GET https://fonts.googleapis.com/css2?family=Newsreader:opsz,wght@6..72,300;6..72,400;6..72,500;6..72,600&family=IBM+Plex+Sans:wght@400;500;600;700&family=Noto+Sans+TC:wght@300;400;500&display=swap → 200 (1ms, -698B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/giloo-newsletter.png → 200 (?ms, 950923B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/giloo-notes2.png → 200 (?ms, 1218813B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/giloo-judicial.png → 200 (1ms, 1842630B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/giloo-festival-montage.png → 200 (2ms, 2305708B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/giloo-watchparty2.png → 200 (2ms, 1651973B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/posters/kinmen.jpg → 200 (2ms, 39604B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/posters/nineshots.jpg → 200 (2ms, 117566B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/posters/blackbox.jpg → 200 (2ms, 751190B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/giloo-belami-merch.png → 200 (2ms, 2515501B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/giloo-creator-profile.png → 200 (2ms, 597915B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/giloo-creator-film.png → 200 (2ms, 517391B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/giloo-creator-support.png → 200 (2ms, 147227B)
[2026-09-11T12:48:11.804Z] GET file:///Users/ruru/giloo-intro/giloo-partner-hero.jpg → 200 (3ms, 252558B)
[2026-09-11T12:48:11.814Z] GET https://fonts.gstatic.com/s/newsreader/v26/cY9AfjOCX1hbuyalUrK4397yjIJFJpc.woff2 → 200 (1ms, -816B)
[2026-09-11T12:48:11.814Z] GET https://fonts.gstatic.com/s/ibmplexsans/v23/zYXzKVElMYYaJe8bpLHnCwDKr932-G7dytD-Dmu1syxeKYbSB4Zh.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:11.814Z] GET file:///Users/ruru/giloo-intro/giloo-logo-white.png → 200 (1ms, 5717B)
[2026-09-11T12:48:11.814Z] GET file:///Users/ruru/giloo-intro/giloo-logo.png → 200 (1ms, 13028B)
[2026-09-11T12:48:11.814Z] GET file:///Users/ruru/giloo-intro/giloo-taipei-litfilm.png → 200 (1ms, 3029199B)
[2026-09-11T12:48:11.814Z] GET file:///Users/ruru/giloo-intro/giloo-platform.png → 200 (1ms, 4001985B)
[2026-09-11T12:48:11.814Z] GET file:///Users/ruru/giloo-intro/giloo-nuit-blanche.jpg → 200 (1ms, 1970773B)
[2026-09-11T12:48:11.814Z] GET file:///Users/ruru/giloo-intro/giloo-paris.png → 200 (1ms, 2070547B)
[2026-09-11T12:48:11.814Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.119.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:11.815Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9i1OCEKIfVZ1w.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.118.woff2 → 200 (?ms, -815B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.117.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.116.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.112.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.115.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.113.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.111.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.114.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.104.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.109.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.69.woff2 → 200 (2ms, -813B)
[2026-09-11T12:48:11.843Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.108.woff2 → 200 (3ms, -815B)
[2026-09-11T12:48:27.030Z] GET file:///Users/ruru/giloo-intro/index.html → 200 (1ms, 64444B)
[2026-09-11T12:48:27.035Z] GET https://fonts.googleapis.com/css2?family=Newsreader:opsz,wght@6..72,300;6..72,400;6..72,500;6..72,600&family=IBM+Plex+Sans:wght@400;500;600;700&family=Noto+Sans+TC:wght@300;400;500&display=swap → 200 (?ms, -698B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/giloo-newsletter.png → 200 (?ms, 950923B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/giloo-notes2.png → 200 (4ms, 1218813B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/giloo-judicial.png → 200 (4ms, 1842630B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/giloo-festival-montage.png → 200 (4ms, 2305708B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/giloo-watchparty2.png → 200 (5ms, 1651973B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/posters/kinmen.jpg → 200 (5ms, 39604B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/posters/nineshots.jpg → 200 (5ms, 117566B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/posters/blackbox.jpg → 200 (5ms, 751190B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/giloo-belami-merch.png → 200 (5ms, 2515501B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/giloo-creator-profile.png → 200 (5ms, 597915B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/giloo-creator-film.png → 200 (6ms, 517391B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/giloo-creator-support.png → 200 (7ms, 147227B)
[2026-09-11T12:48:27.035Z] GET file:///Users/ruru/giloo-intro/giloo-partner-hero.jpg → 200 (7ms, 252558B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/newsreader/v26/cY9AfjOCX1hbuyalUrK4397yjIJFJpc.woff2 → 200 (1ms, -816B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/ibmplexsans/v23/zYXzKVElMYYaJe8bpLHnCwDKr932-G7dytD-Dmu1syxeKYbSB4Zh.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:27.060Z] GET file:///Users/ruru/giloo-intro/giloo-logo-white.png → 200 (?ms, 5717B)
[2026-09-11T12:48:27.060Z] GET file:///Users/ruru/giloo-intro/giloo-logo.png → 200 (1ms, 13028B)
[2026-09-11T12:48:27.060Z] GET file:///Users/ruru/giloo-intro/giloo-taipei-litfilm.png → 200 (1ms, 3029199B)
[2026-09-11T12:48:27.060Z] GET file:///Users/ruru/giloo-intro/giloo-platform.png → 200 (1ms, 4001985B)
[2026-09-11T12:48:27.060Z] GET file:///Users/ruru/giloo-intro/giloo-nuit-blanche.jpg → 200 (1ms, 1970773B)
[2026-09-11T12:48:27.060Z] GET file:///Users/ruru/giloo-intro/giloo-paris.png → 200 (1ms, 2070547B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.119.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9i1OCEKIfVZ1w.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.118.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.117.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.116.woff2 → 200 (1ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.112.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.115.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.113.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.111.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.114.woff2 → 200 (3ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.104.woff2 → 200 (2ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/ibmplexsans/v23/zYXzKVElMYYaJe8bpLHnCwDKr932-G7dytD-Dmu1syxQKYbSB4ZhRNU.woff2 → 200 (2ms, -814B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.109.woff2 → 200 (3ms, -815B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.69.woff2 → 200 (3ms, -813B)
[2026-09-11T12:48:27.060Z] GET https://fonts.gstatic.com/s/notosanstc/v39/-nF7OG829Oofr2wohFbTp9iFOisNA_cTyNromxqQuEMQ2wHYwbnmy1R1jDujLebozBXCo2qYhRo.108.woff2 → 200 (3ms, -815B)
[2026-09-11T12:48:29.688Z] GET file:///Users/ruru/giloo-intro/index.html → 200 (?ms, 64444B)
[2026-09-11T12:48:29.693Z] GET https://fonts.googleapis.com/css2?family=Newsreader:opsz,wght@6..72,300;6..72,400;6..72,500;6..72,600&family=IBM+Plex+Sans:wght@400;500;600;700&family=Noto+Sans+TC:wght@300;400;500&display=swap → 200 (7ms, -698B)
[2026-09-11T12:48:29.693Z] GET file:///Users/ruru/giloo-intro/giloo-newsletter.png → 200 (3ms, 950923B)
[2026-09-11T12:48:29.693Z] GET file:///Users/ruru/giloo-intro/giloo-notes2.png → 200 (3ms, 1218813B)
[2026-09-11T12:48:29.693Z] GET file:///Users/ruru/giloo-intro/giloo-judicial.png → 200 (4ms, 1842630B)
[2026-09-11T12:48:29.693Z] GET file:///Users/ruru/giloo-intro/giloo-festival-montage.png → 200 (4ms, 2305708B)
[2026-09-11T12:48:29.693Z] GET file:///Users/ruru/giloo-intro/giloo-watchparty2.png → 200 (4ms, 1651973B)
[2026-09-11T12:48:29.693Z] GET file:///Users/ruru/giloo-intro/posters/kinmen.jpg → 200 (7ms, 39604B)
[2026-09-11T12:48:29.696Z] GET file:///Users/ruru/giloo-intro/posters/nineshots.jpg → 200 (6ms, 117566B)
[2026-09-11T12:48:29.696Z] GET file:///Users/ruru/giloo-intro/posters/blackbox.jpg → 200 (6ms, 751190B)
[2026-09-11T12:48:29.696Z] GET file:///Users/ruru/giloo-intro/giloo-belami-merch.png → 200 (7ms, 2515501B)
[2026-09-11T12:48:29.696Z] GET file:///Users/ruru/giloo-intro/giloo-creator-profile.png → 200 (7ms, 597915B)
